Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2011:Q4,GenX,15.7,22.9,22.2,25.3,12.6,15.5,8,6.8,6.4,7.8,9,9.7,4.5,11.4,21.1,12.8,19.7,8.4,17,20.5,37.4,37.5,38.3,40,16.9,13.3,22.1,11.1,34547663
2011:Q4,Millennial,1.9,3.7,2.8,7.1,1.1,2.9,0.5,0.4,0.5,0,0.4,0,2.8,0.6,2.6,0.6,1.1,0.7,0.9,4.7,7.6,7.6,6,14.7,4.2,0.5,3,0.7,15988629
2012:Q1,Silent,28.6,25.5,26.6,21.7,29.8,36.2,38.7,47.5,46.2,50.6,39.5,37.5,52.8,34.5,28.7,7.8,11.2,25.4,27,32.7,10,9.9,9.9,7.5,17.7,23,27.1,32.3,24913488
2012:Q1,BabyBoom,53.2,47.4,48,45.1,55.5,44.8,53,45,46.3,41.7,50.7,52.4,39.4,51.9,46.8,78,65.7,65.2,54.1,41.8,44,44,44.7,37.2,61.4,63.8,46.2,55,43837988
2012:Q1,GenX,16.2,23.1,22.5,25.7,13.4,15.9,7.7,7.1,6.8,7.6,9.5,10.1,5.3,12.8,21.7,13.6,21.7,8.6,18.1,20.6,37.7,37.7,38.7,39.8,16.6,12.4,23.9,11.9,34610060
2012:Q1,Millennial,2,3.9,3,7.5,1.2,3,0.6,0.5,0.7,0,0.3,0,2.5,0.8,2.7,0.6,1.3,0.7,0.8,4.8,8.3,8.4,6.8,15.5,4.4,0.8,2.8,0.7,16494412
2012:Q2,Silent,28.3,25.1,26,21.5,29.6,36.1,38.2,47,45.9,50.1,39.9,38.2,51.6,34.4,29.1,7.8,11,24.8,26.2,32.4,9.7,9.7,9.6,7.3,15.9,23.5,27,32,24668564
2012:Q2,BabyBoom,53.2,47.3,47.8,45,55.7,44.6,53.7,45.9,47.2,42.3,50,51.4,40.1,52.2,45.6,78.4,66.1,65.7,53.8,41.9,43.7,43.7,44.4,36.9,62.7,63.1,44.9,55.2,43967237
2012:Q2,GenX,16.5,23.6,23.1,25.8,13.5,16.2,7.6,6.8,6.5,7.5,9.9,10.4,6.1,12.7,22.2,13.1,21.5,8.8,19.1,20.8,37.8,37.8,38.9,39.5,16.7,12.7,25.5,12.2,34667233
2012:Q2,Millennial,2,4,3.1,7.6,1.2,3.1,0.6,0.3,0.3,0,0.3,0.1,2.2,0.8,3.1,0.6,1.3,0.8,0.9,4.9,8.8,8.8,7.1,16.2,4.6,0.7,2.6,0.7,17007674
2012:Q3,Silent,27.9,24.8,25.6,21.3,29.2,36,37.4,47.5,46,51.3,40.5,39.1,50.5,33.9,29.3,7,10.6,24.1,25.5,32.1,9.5,9.5,9.3,7.2,14.2,23.7,27.2,31.5,24427847
2012:Q3,BabyBoom,53.1,47.1,47.7,44.9,55.5,44.3,54.1,45.3,46.9,41.4,48.8,50,40.7,51.8,44.6,78.8,65.3,66.2,53.4,41.9,43.8,43.8,44.7,36.4,64,63,44,54.9,44096603
2012:Q3,GenX,16.9,24,23.5,26,14.1,16.5,7.9,6.9,6.8,7.3,10.4,10.9,6.8,13.4,22.9,13.5,22.7,8.9,20.1,20.9,37.8,37.8,39,39.3,16.8,12.5,26.2,12.9,34718248
2012:Q3,Millennial,2.1,4.1,3.2,7.8,1.3,3.2,0.6,0.3,0.4,0,0.3,0,2,0.9,3.2,0.7,1.5,0.8,1,5.1,8.9,8.9,7,17.2,4.9,0.7,2.7,0.8,17528001
2012:Q4,Silent,27.4,24.4,25.3,21.1,28.6,35.3,36.5,47.1,46,50,40.8,39.6,49.5,33.7,29.5,6.5,10.3,23.4,24.7,31.7,9.3,9.2,9.1,7,12.5,25,28.2,30.9,24190735
2012:Q4,BabyBoom,53,47,47.5,44.7,55.5,44,54.4,45.6,46.7,42.7,48.3,49.2,41.3,51.7,43.6,79.2,65.1,66.6,53.1,41.9,42.5,42.5,43.2,36,65.2,61.1,43.6,55.1,44221396
2012:Q4,GenX,17.3,24.3,23.8,26.2,14.5,17.2,8.4,7,6.9,7.3,10.6,11.1,7.5,13.6,23.6,13.6,23.1,9.1,21.2,21.1,38.2,38.2,39.5,39,17,13.6,24.4,13.3,34762171
2012:Q4,Millennial,2.2,4.3,3.4,8,1.4,3.5,0.7,0.3,0.4,0,0.3,0.1,1.7,0.9,3.3,0.7,1.5,0.9,1,5.3,10,10.1,8.2,17.9,5.3,0.3,3.7,0.7,18054978
2013:Q1,Silent,26.9,24.1,25,20.7,28,35.1,36.1,46.9,46.2,49,41.8,40.9,48.8,33,29.8,5.6,9.8,22.5,23.9,31.3,9.1,9,8.8,6.9,10.9,24.7,28.2,30.2,23956627
2013:Q1,BabyBoom,52.9,46.8,47.4,44.5,55.3,43.7,55.1,45.4,46,43.7,46.6,47.3,41.8,51,42.6,79.5,63.9,67.5,52.8,41.9,44.1,44.1,45.5,35.5,66.3,61.9,42.5,54.5,44336922
2013:Q1,GenX,17.8,24.5,24,26.4,15.2,17.6,8.1,7.3,7.3,7.3,11.4,11.8,7.8,14.8,24.2,14,24.5,9.2,22.2,21.3,37.8,37.8,39.1,38.7,17.2,12.9,25.6,14.2,34798068
2013:Q1,Millennial,2.3,4.6,3.6,8.4,1.5,3.6,0.7,0.4,0.6,0,0.2,0,1.6,1.2,3.4,0.8,1.8,0.8,1.1,5.5,9.1,9.1,6.6,18.9,5.6,0.5,3.7,1.1,18588190
2013:Q2,Silent,26.3,23.7,24.4,20.5,27.4,34.9,35.6,46.4,46.4,46.2,41.5,40.7,48.2,32.8,30,5.2,9.5,21.7,23.4,31,8.8,8.8,8.6,6.8,9.3,24.7,28,29.5,23724923
2013:Q2,BabyBoom,52.9,46.7,47.2,44.4,55.4,43.4,55.6,44.9,44.9,44.9,46.9,47.5,42.2,51,41.5,79.9,63.6,68.2,52.3,41.9,43.8,43.8,45.2,35.2,67,62.2,41.5,54.6,44438487
2013:Q2,GenX,18.3,25,24.6,26.6,15.6,18,8,7.7,7.8,7.3,11.2,11.6,8.2,15,24.9,14.1,25,9.3,23,21.4,37.8,37.9,39.4,38.3,17.6,12.6,27.1,14.7,34825005
2013:Q2,Millennial,2.5,4.7,3.8,8.6,1.6,3.7,0.7,1.1,0.9,1.6,0.4,0.2,1.5,1.2,3.6,0.8,1.8,0.8,1.3,5.7,9.5,9.5,6.8,19.7,6.1,0.6,3.4,1.2,19127223
2013:Q3,Silent,25.8,23.2,23.9,20.5,26.8,34.5,35,46.2,46.5,45.2,42.3,41.6,47.5,32.4,30.2,4.4,9.1,20.8,22.9,30.6,8.6,8.6,8.3,6.6,7.5,25.2,28.5,28.8,23495021
2013:Q3,BabyBoom,52.8,46.6,47.1,44.3,55.3,43.1,56,44.7,44.5,45.1,45.7,46,42.6,50.7,40.6,80.2,62.6,68.8,51.7,41.9,43.4,43.4,44.9,34.6,68.9,61.6,40.6,54.5,44521400
2013:Q3,GenX,18.8,25.4,25,26.6,16.2,18.4,8.2,7.8,8,7.2,11.8,12.2,8.5,15.6,25.6,14.5,26.2,9.5,23.7,21.6,38,38,39.6,38.1,17.3,12.8,27,15.4,34842049
2013:Q3,Millennial,2.6,4.8,3.9,8.6,1.7,3.9,0.8,1.3,1,2.5,0.3,0.1,1.3,1.3,3.7,0.9,2.1,0.8,1.6,5.9,10,10,7.1,20.7,6.3,0.5,3.9,1.3,19671662
2013:Q4,Silent,25.3,23,23.7,20.2,26.2,33.8,34.8,45,45.1,44.6,40.7,39.8,48.4,31.9,29.4,3.8,8.9,20.4,22.9,30.4,8.6,8.6,8.3,6.6,7.5,23.2,27.6,28.3,23266183
2013:Q4,BabyBoom,53.1,46.5,47,44.4,55.7,43.9,56,45.2,45.1,45.7,47.3,48,41.6,51,41.7,79.7,61.7,69.1,52.4,41.9,43.4,43.4,44.7,34,66.8,65.4,41.6,54.8,44582032
2013:Q4,GenX,18.8,25.3,25,26.5,16.3,18.2,8.3,8,8.3,7.1,11.5,11.8,8.8,15.6,25.1,15.4,27,9.7,23.1,21.5,37.7,37.7,39.7,38.2,18.4,9.5,26.9,15.5,34848641
2013:Q4,Millennial,2.7,5.1,4.2,8.9,1.8,4,0.8,1.8,1.6,2.7,0.5,0.4,1.2,1.4,3.8,1,2.4,0.8,1.6,6.2,10.3,10.3,7.3,21.3,7.2,1.9,3.9,1.4,20221269
2014:Q1,Silent,25,22.9,23.6,19.7,25.9,32.8,34.6,43.6,43.6,43.6,38.8,37.7,49.2,31.5,28.7,3.5,8.7,20.2,22.7,30.2,8.6,8.6,8.2,6.4,7.4,23.9,26.8,27.8,23037125
2014:Q1,BabyBoom,53.3,46.4,46.9,44.4,55.9,44.7,56.1,46.3,46.4,46.2,49.3,50.3,40.6,51.3,42.7,79.3,61.7,69,53.1,41.9,42.7,42.7,44,33.2,66.1,64.9,42.6,55.1,44621014
2014:Q1,GenX,18.8,25.3,25,26.5,16.3,18.1,8.4,8,8.2,7,11,11.2,9.1,15.7,24.7,16,27,10,22.6,21.5,37.8,37.8,39.9,38.4,18.6,9.1,26.7,15.5,34845727
2014:Q1,Millennial,2.9,5.4,4.5,9.3,1.9,4.3,0.9,2.1,1.8,3.2,0.9,0.8,1.2,1.5,3.9,1.1,2.5,0.8,1.5,6.4,10.9,10.9,7.9,22,7.9,2.1,3.9,1.5,20776517
2014:Q2,Silent,24.7,22.6,23.4,19.5,25.5,32.2,34.5,42.7,42.3,44,37.8,36.5,49.9,31.1,28,3.2,8.6,19.9,22.8,30.1,8.6,8.5,8.2,6.4,7.3,25,26,27.4,22806426
2014:Q2,BabyBoom,53.4,46.3,46.7,44.5,56.1,45.4,56.2,47.1,47.2,46.6,50,51.2,39.6,51.6,43.7,78.9,61.4,68.9,53.6,41.8,41.9,41.9,43.1,32.7,64.7,63.7,43.5,55.3,44640042
2014:Q2,GenX,18.8,25.4,25.2,26.4,16.3,17.9,8.3,8,8.3,6.9,11.2,11.4,9.4,15.7,24.3,16.7,27.3,10.3,21.9,21.4,37.9,37.9,40,38.5,19.2,9.1,26.8,15.6,34834632
2014:Q2,Millennial,3,5.6,4.7,9.7,2,4.4,1,2.3,2.2,2.5,1,0.9,1.1,1.6,4,1.3,2.8,0.9,1.7,6.6,11.6,11.6,8.7,22.5,8.8,2.2,3.8,1.6,21338055
2014:Q3,Silent,24.5,22.5,23.2,19.1,25.2,31.5,34.2,41.5,41,43.2,36.2,34.7,50.6,30.9,27.4,3.2,8.5,19.7,22.8,29.9,8.6,8.5,8.1,6.2,7.1,29.3,25.5,27.1,22572663
2014:Q3,BabyBoom,53.6,46.2,46.6,44.4,56.5,46.1,56.2,47.9,48.2,47.1,51.7,53.1,38.7,52.2,44.6,78.4,61.7,68.8,54,41.8,40.7,40.7,42.4,31.9,63.9,58,44.5,55.8,44640811
2014:Q3,GenX,18.7,25.4,25.2,26.3,16.1,17.7,8.5,8,8.3,6.8,10.8,10.9,9.7,15.4,23.8,17.1,27,10.5,21.3,21.4,38.4,38.4,40.2,38.6,19.4,11.4,25.8,15.5,34816676
2014:Q3,Millennial,3.2,6,5.1,10.1,2.1,4.6,1.1,2.6,2.5,2.8,1.3,1.3,1,1.5,4.2,1.4,2.8,0.9,1.9,6.9,12.4,12.4,9.3,23.3,9.6,1.3,4.2,1.7,21906533
2014:Q4,Silent,24.2,22.3,23.1,18.7,24.9,30.8,33.9,40.3,39.8,42.1,35.5,33.7,51.3,30.6,26.7,2.9,8.4,19.5,22.8,29.8,8.5,8.5,8.1,6.2,7,31.3,25,26.7,22334416
2014:Q4,BabyBoom,53.8,46,46.4,44.4,56.7,46.8,56.2,48.7,49,47.6,52.1,53.6,37.8,52.5,45.6,78,61.6,68.7,54.4,41.8,40,40,41.7,31.3,62.2,55.6,45.5,56,44625016
2014:Q4,GenX,18.7,25.3,25,26.3,16.2,17.6,8.7,8,8.3,6.8,11.2,11.4,10,15.3,23.4,17.7,27.1,10.8,20.8,21.3,38.5,38.5,40.3,38.7,20.1,11.9,24.8,15.4,34793182
2014:Q4,Millennial,3.4,6.4,5.4,10.6,2.2,4.8,1.2,3,2.9,3.5,1.2,1.3,0.9,1.6,4.3,1.5,3,1,2,7.1,13,13,9.9,23.8,10.7,1.1,4.6,1.8,22482602
2015:Q1,Silent,23.9,22.1,23,18.3,24.5,29.8,33.8,38.8,38.5,39.9,34.2,32.3,51.9,30.3,26,2.7,8.2,19.3,22.7,29.6,8.5,8.5,8,6.1,6.9,32.6,24.3,26.3,22090263
2015:Q1,BabyBoom,53.9,45.9,46.3,44.3,56.9,47.3,56.2,49.9,50.3,48.3,53.1,54.8,37,52.9,46.5,77.5,61.4,68.6,54.8,41.8,39.4,39.4,41.3,30.6,60.1,54.3,46.3,56.2,44594354
2015:Q1,GenX,18.7,25.3,25.1,26.3,16.2,17.7,8.7,7.9,8.2,6.7,11.3,11.4,10.3,15.3,23,18.2,27.2,11.1,20.4,21.3,38.6,38.6,40.4,38.8,21,12,24.8,15.5,34765472
2015:Q1,Millennial,3.6,6.7,5.7,11.1,2.4,5.2,1.3,3.4,3,5.2,1.4,1.5,0.8,1.6,4.4,1.6,3.2,1.1,2.1,7.3,13.5,13.5,10.3,24.5,12,1.1,4.6,2,23066909
2015:Q2,Silent,23.5,21.9,22.8,18,24.2,29.3,33.6,37.4,37.4,37.4,33.2,31.2,52.5,30,25.4,2.5,8.2,19.1,22.7,29.5,8.5,8.5,8,6,6.9,33.5,23.7,25.9,21838783
2015:Q2,BabyBoom,54,45.7,46,44.2,57.2,47.9,56.3,50.6,51,48.9,53.7,55.6,36.2,53.3,47.4,77.1,61.6,68.4,55.1,41.7,39,38.9,40.9,30.2,57.6,53.4,47,56.4,44550520
2015:Q2,GenX,18.7,25.4,25.2,26.2,16.1,17.5,8.7,7.9,8.2,6.6,11.7,11.8,10.7,15.1,22.6,18.7,27,11.3,19.9,21.2,38.6,38.7,40.5,38.8,22.1,11.8,24.7,15.5,34734870
2015:Q2,Millennial,3.7,7,6,11.6,2.5,5.3,1.4,4,3.4,7.2,1.4,1.5,0.6,1.6,4.6,1.7,3.3,1.1,2.3,7.6,13.9,13.9,10.7,25,13.4,1.3,4.6,2.1,23660105
2015:Q3,Silent,23.3,21.6,22.5,17.9,23.9,28.7,33.2,36.1,36.1,36.5,32.1,29.9,53,29.9,24.8,2.7,8.2,18.9,22.6,29.2,8.4,8.4,7.9,5.9,6.8,35.7,23.2,25.7,21578553
2015:Q3,BabyBoom,54.3,45.6,45.9,44.2,57.8,48.5,56.2,52.3,52.9,49.3,54.5,56.4,35.5,54.4,48.2,76.5,62.7,68.3,55.5,41.7,38.2,38.2,40.4,29.5,55.2,50.8,48,57,44495209
2015:Q3,GenX,18.5,25.5,25.4,26,15.7,17.3,9.1,7.6,7.8,6.5,12,12.1,11.1,14.3,22.1,18.9,25.9,11.6,19.5,21.2,38.8,38.8,40.6,38.8,23,12.4,23.9,15.2,34702698
2015:Q3,Millennial,3.8,7.2,6.2,11.8,2.5,5.5,1.5,3.9,3.2,7.8,1.4,1.5,0.5,1.4,4.9,1.9,3.2,1.2,2.4,7.9,14.5,14.5,11.1,25.8,15,1.1,4.9,2.1,24262841
2015:Q4,Silent,22.9,21.4,22.2,17.7,23.5,27.9,32.9,34.8,35,31.5,30.8,28.6,53.4,29.6,24.2,2.3,8,18.7,22.4,29,8.4,8.4,7.8,5.8,6.9,37.7,22.6,25.3,21308154
2015:Q4,BabyBoom,54.4,45.6,45.8,44.2,58,49,56.1,53.3,53.6,49.9,55.3,57.3,34.8,54.6,49,76.1,62.3,68.2,56,41.6,37.5,37.5,39.6,29.1,51.2,48.5,48.9,57.2,44430117
2015:Q4,GenX,18.6,25.5,25.5,25.9,15.9,17.3,9.4,7.7,7.8,6.3,12.4,12.5,11.4,14.4,21.8,19.6,26.2,11.9,19.2,21.2,39,39,40.8,38.8,25,12.9,23.3,15.4,34670277
2015:Q4,Millennial,4,7.5,6.5,12.1,2.6,5.8,1.6,4.2,3.5,12.2,1.5,1.6,0.3,1.5,5,2,3.4,1.3,2.4,8.2,15.1,15.2,11.9,26.2,17,0.9,5.2,2.2,24875764
2016:Q1,Silent,22.6,21.2,22,17.4,23.2,27.2,32.7,33.7,34,30.6,29,26.6,54,29.3,23.6,2.1,7.9,18.4,22.2,28.8,8.4,8.4,7.7,5.7,6.7,39.3,22,24.9,21026163
2016:Q1,BabyBoom,54.6,45.4,45.6,44.1,58.3,49.4,56.2,54.3,54.7,50.3,57.1,59.3,34.1,54.9,49.8,75.6,62.2,68.1,56.6,41.6,37,36.9,39.2,28.4,48.2,46.7,49.4,57.4,44356940
2016:Q1,GenX,18.7,25.6,25.5,25.9,15.9,17.4,9.4,7.6,7.7,6.2,11.9,11.9,11.7,14.3,21.4,20.1,26.3,12.1,18.9,21.2,39,39.1,40.8,38.8,26.1,13.2,23.4,15.4,34638931
2016:Q1,Millennial,4.2,7.8,6.8,12.7,2.7,6.1,1.7,4.4,3.7,13,1.9,2.1,0.2,1.5,5.2,2.2,3.6,1.4,2.3,8.5,15.6,15.6,12.2,27,18.9,0.9,5.2,2.4,25499526
2016:Q2,Silent,22.3,21,21.8,16.9,22.8,26.7,32.6,32.7,32.9,28.7,27.5,25,54.5,28.9,23,1.8,7.7,18.2,22.1,28.5,8.3,8.3,7.6,5.6,6.5,39.8,21.4,24.5,20731158
2016:Q2,BabyBoom,54.6,45.1,45.4,43.9,58.4,50,56.3,55.4,55.7,50.6,58.4,60.7,33.4,55.2,50.7,75.2,62,67.8,56.9,41.5,36.6,36.6,39,28,45.7,46.2,50.1,57.4,44277373
2016:Q2,GenX,18.7,25.6,25.6,25.9,15.9,17.1,9.3,7.5,7.6,6.1,11.9,11.9,11.9,14.3,21.1,20.7,26.4,12.6,18.6,21.2,39.1,39.1,40.9,38.8,26.9,12.9,23.3,15.5,34609981
2016:Q2,Millennial,4.4,8.3,7.2,13.4,2.8,6.2,1.8,4.4,3.8,14.6,2.2,2.4,0.2,1.5,5.2,2.3,3.8,1.4,2.5,8.8,16,16,12.5,27.5,20.9,1.1,5.2,2.5,26134775
2016:Q3,Silent,21.9,20.6,21.4,16.9,22.4,26,32.4,31.9,32,26.6,26.2,23.5,54.9,28.6,22.3,1.5,7.6,17.9,21.9,28.2,8.3,8.2,7.6,5.5,6.3,40.1,20.9,24.1,20421720
2016:Q3,BabyBoom,54.7,45.1,45.4,44,58.5,50.4,56.4,55.8,56,50.9,59.2,61.7,32.8,55.4,51.5,74.8,61.6,67.6,57.2,41.5,36,35.9,38.4,27.4,42.7,45.9,51.2,57.6,44193112
2016:Q3,GenX,18.9,25.8,25.9,25.7,16.1,17.2,9.2,7.6,7.7,5.9,12.4,12.4,12.2,14.4,20.8,21.3,26.8,13.1,18.3,21.2,39.1,39.2,41,38.8,27.8,12.6,22.1,15.7,34584751
2016:Q3,Millennial,4.5,8.4,7.3,13.5,2.9,6.5,2,4.7,4.3,16.6,2.2,2.5,0.1,1.6,5.4,2.5,4,1.5,2.6,9.1,16.6,16.7,13,28.3,23.1,1.3,5.8,2.6,26782161
2016:Q4,Silent,21.3,20.2,20.9,16.6,21.8,25.5,31.7,31.7,31.7,NA,25.9,23.3,53.9,27.7,21.7,1.7,7.5,17.4,21,27.5,8,8,7.4,5.5,6,39.6,20.2,23.4,20097016
2016:Q4,BabyBoom,54.4,45,45.3,43.7,58.3,50.1,56.7,55.6,55.6,NA,58.4,60.8,33.1,55.5,51,73.8,60.9,67.4,56.6,41.7,35.5,35.5,37.8,27.2,45.5,45,51.2,57.4,44105623
2016:Q4,GenX,19.6,26.1,26.2,26,16.9,17.8,9.5,8.2,8.2,NA,13.7,13.7,12.9,15.1,21.6,22,27.4,13.6,19.6,21.4,39.2,39.2,41.1,38.4,26.2,14.5,22,16.5,34564317
2016:Q4,Millennial,4.7,8.7,7.7,13.6,3,6.7,2.1,4.5,4.5,NA,2,2.2,0.1,1.6,5.7,2.6,4.2,1.6,2.7,9.4,17.3,17.3,13.7,28.9,22.2,0.9,6.6,2.7,27441847
2017:Q1,Silent,20.7,19.6,20.3,16.3,21.2,24.8,31.1,31.2,31.2,NA,25.2,22.7,52.7,26.9,20.9,1.5,7.4,16.9,20.2,26.9,7.8,7.8,7.1,5.4,5.7,36.5,19.5,22.7,19758579
2017:Q1,BabyBoom,54.1,44.8,45.1,43.4,57.9,49.8,57,55.8,55.8,NA,58.4,60.8,33.4,55.3,50.5,73,59.5,67.3,56,41.8,35.1,35,37.1,26.9,48.6,47.3,50.3,57,44015454
2017:Q1,GenX,20.3,26.5,26.6,26.4,17.8,18.4,9.7,8.6,8.6,NA,14.2,14.2,13.7,16.1,22.6,22.8,28.6,14.1,21,21.6,39.1,39.2,41.2,38,24.5,15,23.6,17.4,34548774
2017:Q1,Millennial,4.8,9.1,8.1,13.9,3.1,7,2.2,4.4,4.4,NA,2.2,2.3,0.2,1.7,5.9,2.7,4.5,1.7,2.8,9.7,18,18,14.5,29.7,21.3,1.2,6.6,2.8,28112041
2017:Q2,Silent,20.2,19.1,19.7,16,20.6,24.6,30.4,30.6,30.6,NA,24.9,22.3,51.6,26,20.3,1.4,7.3,16.4,19.5,26.2,7.5,7.5,6.9,5.4,5.6,33.6,18.7,22.1,19408532
2017:Q2,BabyBoom,53.9,44.6,44.9,43.1,57.6,49.7,57.2,56.3,56.3,NA,57.9,60.2,33.7,55.3,50.1,72.1,58.5,67.2,55,42,34.6,34.6,36.4,26.7,49.6,49.4,49.8,56.8,43922924
2017:Q2,GenX,21,27,27,26.8,18.5,18.8,10,8.9,8.9,NA,15.2,15.3,14.4,17,23.4,23.6,29.6,14.6,22.2,21.8,39.1,39.1,41.3,37.6,24,15.4,24.6,18.2,34537970
2017:Q2,Millennial,5,9.3,8.3,14.1,3.3,7,2.3,4.3,4.3,NA,2,2.2,0.3,1.7,6.2,2.8,4.7,1.8,3.3,10,18.7,18.8,15.3,30.3,20.8,1.5,6.8,2.9,28790468
2017:Q3,Silent,19.6,18.5,19.1,15.7,20,24.1,29.6,30.1,30.1,NA,24.4,21.9,50.2,25.2,19.6,1.4,7.1,15.9,18.7,25.5,7.3,7.3,6.7,5.3,5.3,31.5,18,21.5,19048997
2017:Q3,BabyBoom,53.6,44.5,44.8,42.9,57.3,49.6,57.4,56.2,56.2,NA,57.4,59.6,34.1,55.2,49.6,71.3,57.4,67.1,54.3,42.1,34.1,34.1,35.8,26.3,52.3,50.5,49.4,56.5,43828353
2017:Q3,GenX,21.6,27.4,27.4,27.2,19.3,19.2,10.7,9.4,9.4,NA,16.3,16.4,15.4,17.8,24.3,24.4,30.5,15.1,23.5,22.1,39.1,39.1,41.4,37.2,22.5,16.3,25.4,19,34531755
2017:Q3,Millennial,5.2,9.6,8.7,14.2,3.4,7.1,2.4,4.4,4.4,NA,1.9,2,0.3,1.8,6.5,2.9,5,1.9,3.5,10.3,19.5,19.5,16.1,31.1,19.8,1.6,7.2,3,29474847
2017:Q4,Silent,19.1,18,18.4,15.5,19.5,23.6,28.7,29.5,29.5,NA,24.2,21.8,48.7,24.5,18.9,1.3,7,15.4,17.9,24.8,7.1,7,6.5,5.3,5.2,28.3,17.3,20.8,18682098
2017:Q4,BabyBoom,53.3,44.4,44.7,42.6,56.9,49.3,57.5,56.4,56.4,NA,56.2,58.4,34.4,55,49.2,70.6,56.2,67,53.6,42.2,33.8,33.8,35.2,26.1,54.2,53.4,48.9,56.2,43732060
2017:Q4,GenX,22.3,27.8,27.9,27.5,20.1,19.8,11.4,9.7,9.7,NA,18.2,18.4,16.4,18.7,25.2,25.1,31.5,15.6,24.7,22.3,38.9,39,41.5,36.9,21.6,16.2,26.1,19.8,34529977
2017:Q4,Millennial,5.3,9.8,9,14.4,3.5,7.3,2.5,4.3,4.3,NA,1.4,1.5,0.4,1.9,6.7,3,5.2,2,3.8,10.7,20.2,20.2,16.8,31.8,19.1,2.1,7.7,3.1,30162903
2018:Q1,Silent,18.5,17.4,17.8,15.1,18.9,22.9,28,28.9,28.9,NA,23.7,21.4,47.1,23.7,18.2,1.4,6.9,14.9,17.1,24.2,6.8,6.8,6.3,5.2,5,26.1,16.7,20.2,18309957
2018:Q1,BabyBoom,53.1,44.2,44.5,42.3,56.7,49,57.8,56.9,56.9,NA,55.8,57.8,34.8,55.2,48.7,69.6,55.7,66.9,52.9,42.3,33.3,33.3,34.4,25.7,55.6,55,48.1,56,43634363
2018:Q1,GenX,22.9,28.2,28.3,27.9,20.8,20.4,11.7,10,10,NA,19.3,19.5,17.6,19.3,26.1,25.8,32,16.1,26,22.5,38.9,38.9,41.6,36.5,20.9,16.6,27.9,20.6,34532485
2018:Q1,Millennial,5.5,10.2,9.4,14.7,3.6,7.6,2.6,4.2,4.2,NA,1.2,1.3,0.4,1.9,7,3.1,5.4,2.1,3.9,11,21,21,17.7,32.5,18.5,2.4,7.3,3.2,30852356
2018:Q2,Silent,17.9,16.9,17.2,14.8,18.4,22.6,27.2,28.3,28.3,NA,23.1,20.9,45.4,22.9,17.5,1.4,6.8,14.4,16.4,23.5,6.6,6.6,6.1,5.2,5.1,24.7,16.1,19.6,17934698
2018:Q2,BabyBoom,52.9,44,44.4,42,56.5,49,58,57.5,57.5,NA,55.5,57.5,35.2,55.2,48.3,68.8,54.9,66.7,52.2,42.5,32.7,32.7,33.6,25.5,55.4,55.2,47.7,55.9,43535581
2018:Q2,GenX,23.5,28.7,28.8,28.3,21.5,20.8,12.2,10.3,10.3,NA,20.2,20.4,18.9,20,26.9,26.6,32.7,16.6,27.2,22.7,38.9,38.9,41.6,36.2,21.2,17.8,28.6,21.3,34539128
2018:Q2,Millennial,5.6,10.5,9.6,14.9,3.7,7.6,2.7,3.9,3.9,NA,1.2,1.2,0.5,1.9,7.2,3.3,5.6,2.2,4.2,11.3,21.8,21.8,18.7,33.1,18.3,2.3,7.7,3.3,31540930
2018:Q3,Silent,17.4,16.3,16.7,14.5,17.9,22.3,26.4,27.6,27.6,NA,22.5,20.5,43.5,22.2,16.9,1.4,6.7,14,15.7,22.9,6.3,6.3,5.9,5.1,4.8,22.9,15.5,19,17558442
2018:Q3,BabyBoom,52.7,43.8,44.3,41.7,56.2,49,58.2,58.5,58.5,NA,55.3,57.2,35.5,55,47.9,67.9,53.9,66.6,51.5,42.6,32.2,32.1,32.9,25.2,57.6,56,47.1,55.7,43436034
2018:Q3,GenX,24.1,29,29.1,28.6,22.1,21.1,12.6,10.5,10.5,NA,21.1,21.1,20.4,20.8,27.8,27.3,33.6,17.1,28.5,23,38.8,38.9,41.7,35.8,20.1,18.7,29.6,22,34549755
2018:Q3,Millennial,5.8,10.8,9.9,15.1,3.8,7.6,2.8,3.4,3.4,NA,1.2,1.2,0.5,2,7.4,3.4,5.8,2.3,4.4,11.6,22.6,22.7,19.6,33.9,17.5,2.3,7.8,3.3,32226345
2018:Q4,Silent,16.8,15.8,16.1,14.3,17.2,21.7,25.5,26.9,26.9,NA,22,20.2,41.5,21.1,16.2,1.9,6.8,13.5,14.8,22.2,6.1,6.1,5.7,5,4.9,22,14.7,18.4,17183314
2018:Q4,BabyBoom,52.7,43.8,44.2,41.5,56.5,48.7,58.2,59.4,59.4,NA,54.6,56.4,35.9,56.2,47.2,66.5,54.5,66.4,50.8,42.7,31.6,31.6,32.2,25,56.6,55.3,46.8,55.9,43336040
